HOECHST0,HOECHST1,HOECHST2,HOECHST3,HOECHST4,HOECHST5,HOECHST6,HOECHST7,HOECHST8,HOECHST9,A488_0,A488_1,Ki67,CD45RB,CD4,CD163,CD11b,IBA1,CD19,LaminAC,A555_0,LAG3,Keratin,CD3,CD45,CD68,FOXP3,ASMA,GFAP,BANF1,A647_0,Arl13b,PD1,PDL1,CD8A,CD14,CD21,CD20,gTubulin,LaminB,AREA,CIRC,X,Y,frame,COLS,ROWS,Xt,Yt
19074.24,21478.976,14119.609,9766.739,3865.321,3098.339,35411.091,17427.057,14974.895,19117.003,368.591,852.232,518.309,4043.964,4868.334,32635.54,7084.403,17037.109,319.589,182.77,120.559,1893.099,83.729,201.133,1142.58,5117.162,194.542,432.896,539.293,493.476,58.403,1689.571,1654.192,302.253,2538.601,34358.572,1588.165,347.48,895.431,11758.919,110.273,0.89,312.713,281.745,158,4,15,1560.713,4691.745
12250.572,14070.765,9247.602,6371.956,2520.352,1937.858,29837.013,11946.577,10726.528,14152.636,247.499,579.715,267.266,1468.297,4900.458,39746.535,4936.471,18615.669,442.667,725.931,92.522,2477.559,183.043,190.616,786.729,2128.059,189.607,705.628,9925.629,333.087,61.412,5000.495,1760.753,430.994,911.964,31532.268,1915.321,165.34,982.062,10628.236,126.961,0.741,220.309,295.044,158,4,15,1468.309,4705.044
18249.592,20564.58,13580.154,9327.91,3735.328,2975.35,32339,17128.258,15126.152,19621.966,253.23,602.956,240.026,1641.862,3615.476,18449.188,5605.55,12036.403,290.025,194.188,87.244,2003.102,130.003,171.689,799.071,4333.81,193.46,223.487,585.953,419.251,59.508,979.613,1512.908,399.672,971.162,39956.901,1669.33,317.546,731.652,21180.798,119.673,0.871,310.599,300.255,158,4,15,1558.599,4710.255
10955.412,11783.207,8111.365,5502.285,2142.674,1653.299,26748.58,9589.973,7993.279,9587.619,334.467,788.5,293.611,764.9,4881.945,33421.436,3613.199,11107.25,369.756,1012.486,109.693,2329.658,367.58,193.223,659.477,8060.293,183.756,714.551,11292.35,255.131,67.469,2500.143,1636,370.393,2886.967,20376.369,3931.344,351.523,509.49,10069.895,51.545,0.934,48.848,300.548,158,4,15,1296.848,4710.548
14126.54,15377.935,10230.169,6795.128,2646.782,2144.498,32963.814,11819.468,9619.329,11601.173,397.424,900.485,343.827,1134.997,4401,28887.577,5426.099,9103.772,359.208,719.099,124.955,2574.273,172.423,226.805,592.636,15110.099,243.158,463.379,3901.849,338.537,63.681,1909.809,1849.294,283.441,2401.928,16555.82,2589.946,187.884,934.131,16416.279,62.953,0.89,75.178,304.095,158,4,15,1323.178,4714.095
14723.32,17033.163,11036.875,7555.018,3006.524,2326.369,31526.149,13763.003,12063.807,15485.335,352.769,596.532,217.448,985.537,3597.077,33305.664,3090.23,9577.388,261.174,11351.504,130.158,1707.124,69.255,160.825,436.442,2138.572,145.251,727.661,1962.057,456.681,67.754,1135.269,1311.397,191.632,893.81,22077.068,1035.721,89.514,454.184,17798.546,135.094,0.681,223.788,310.315,158,4,15,1471.788,4720.315
15626.777,17551.276,11606.146,7918.753,3115.325,2461.079,33274.264,14078.393,11675.794,14401.81,352.893,830.854,299.214,1273.167,3630.643,27768.197,4921.771,15090.934,394.588,1877.817,125.801,2280.108,142.63,200.188,608.429,2292.207,222.994,1080.314,4518.168,338.859,67.793,1956.875,1676.991,330.552,2000.151,21474.443,2438.459,210.363,615.834,10224.553,86.718,0.899,146.055,307.403,158,4,15,1394.055,4717.403
16585.012,18681.055,12377.531,8440.926,3339.405,2623.507,32691.843,15085.548,12846.01,16001.219,314.569,806.04,299.591,985.162,4316.163,41316.565,5243.133,12231.522,461.968,209.362,110.187,2604.527,290.672,219.251,690.458,9851.143,225.439,586.996,11190.694,368.274,63.476,2727.21,2112.567,439.973,1804.979,25827.796,2504.866,269.896,583.356,18025.631,106.893,0.847,160.247,311.843,158,4,15,1408.247,4721.843
17787.629,18799.649,12882.324,8582.679,3371.323,2729.029,41470.566,14388.141,11675.95,13092.575,258.632,703.834,286.197,1398.889,3152.282,3407.116,4729.197,4388.131,196.499,23165.022,83.985,1662.691,80.691,172.309,539.64,467.882,232.694,1555.444,2209.382,699.161,60.101,2248.247,2082.689,188.771,2005.21,15002.276,1633.919,189.279,556.182,18824.847,62.847,0.875,56.891,309.269,158,4,15,1304.891,4719.269
15510.695,16647.602,11298.61,7620.638,3053.506,2380.292,36951.973,13162.553,10578.561,12419.354,328.727,853.578,365.519,3203.18,3334.47,15476.292,10955.496,11847.544,357.966,4288.792,114.564,3664.284,239.958,205.951,1410.557,5753.422,263.712,706.894,5303.527,424.816,64.888,2406.28,2563.271,362.269,1293.953,44554.619,2791.604,325.839,786.496,19224.6,55.77,0.906,60.904,312.356,158,4,15,1308.904,4722.356
13696.388,15339.552,10273.977,6999.364,2757.433,2125.374,27593.922,12814.527,11250.37,14509.069,275.206,607.455,237.467,1217.723,5972.056,47449.19,5159.944,21555.277,327.335,2740.408,109.493,2211.001,85.534,171.774,1033.036,2960.644,187.264,525.301,2662.85,352.276,56.223,1609.449,1755.358,307.692,595.9,34348.305,1283.062,279.502,844.31,13753.45,81.648,0.938,134.229,314.262,158,4,15,1382.229,4724.262
8029.98,8981.284,6170.83,4152.606,1697.552,1356.022,21447.168,7904.53,7031.828,9364.114,191.028,390.79,182.882,2437.466,7049.238,53572.064,6053.262,18873.008,299.514,1144.026,71.86,3284.378,194.694,149.146,918.254,2116.254,144.576,169.838,4071.5,217.924,53.282,1348.998,1692.358,325.682,830.204,41748.576,1513.432,173.37,669.742,7348.948,52.813,0.862,218.637,314.427,158,4,15,1466.637,4724.427
18093.347,19498.407,13318.961,8862.282,3487.535,2785.889,35888.609,15619.47,12790.667,15120.596,301.635,764.894,284.776,623.232,3844.43,33622.454,3177.24,9695.428,418.642,775.396,105.485,2906.346,355.097,203.797,515.968,9173.145,248.757,569.795,10222.866,333.762,52.651,2815.887,2448.352,464.737,4262.223,28330.941,3553.171,283.727,831.502,16505.495,98.971,0.906,94.741,319.372,158,4,15,1342.741,4729.372
16505.799,19030.171,12426.968,8414.459,3407.605,2703.158,32870.06,15409.482,13212.444,16817.455,305.181,843.922,334.77,897.081,6041.638,24154.495,4161.545,13174.96,442.412,911.093,106.945,3225.475,112.981,300.436,715.105,5433.36,272.564,1579.144,4539.482,461.776,54.163,3089.004,3020.412,385.357,1422.629,34928.252,3595.823,133.006,1297.305,19191.852,89.676,0.899,241.081,321.238,158,4,15,1489.081,4731.238
14351.495,15863.954,10745.828,7304.774,2880.944,2247.2,35247.001,13210.474,11277.803,14041.802,371.347,788.536,296.548,668.145,5728.382,39984.875,2791.682,13004.512,417.556,711.049,133.757,2494.319,123.644,192.813,600.677,4956.694,208.315,1133.008,5553.156,342.262,65.857,3334.757,2394.059,352.321,2114.52,15827.467,1280.166,285.994,790.953,11048.623,126.222,0.878,123.584,323.282,158,4,15,1371.584,4733.282
13809.811,15856.21,10035.907,6773.635,2743.88,2135.596,30307.84,12186.26,9992.123,12741.58,384.381,800.949,292.111,1046.369,3965.737,48532.612,5492.048,17450.111,376.921,1244.763,135.625,2422.67,94.064,179.345,488.24,5700.782,181.944,693.042,2755.226,288.561,64.785,1139.481,1425.465,241.74,804.188,35924.734,1533.755,94.167,621.099,14906.675,65.91,0.918,193.199,321.009,158,4,15,1441.199,4731.009
18732.297,21719.9,14143.206,9553.942,3840.001,3001.723,37158.359,17971.378,15721.716,20244.745,278.852,726.824,333.444,2073.954,14342.074,48951.59,6096.418,21994.022,432.551,1165.137,106.487,2926.769,143.343,1398.104,1887.919,4247.178,1471.199,2693.087,5957.814,458.334,54.509,3028.31,2630.319,376.103,1065.729,39916.991,2206.01,267.022,1043.129,16410.84,163.402,0.753,206.866,329.249,158,4,15,1454.866,4739.249
10612.38,12384.125,8116.902,5621.725,2186.082,1729.316,28574.198,10149.559,9243.402,11729.506,365.384,895.631,357.637,1094.671,6756.873,46716.208,5005.888,14929.614,434.735,5606.673,126.847,3808.045,71.259,359.163,556.592,3365.618,269.039,1548.788,2350.504,460.802,59.745,2342.076,2848.014,372.508,1293.814,35045.053,3382.818,122.722,1031.804,13059.124,53.869,0.899,236.848,325.862,158,4,15,1484.848,4735.862
16695.381,18229.708,12391.957,8381.061,3375.791,2674.263,33511.604,15421.663,13201.856,16602.595,253.072,681.043,245.732,1106.058,3008.831,25850.745,4077.326,8829.572,301.193,411.499,99.925,2907.386,127.017,159.357,492.86,17349.879,199.073,298.302,3989.775,382.231,63.578,1766.247,2067.292,250.204,1262.124,9855.962,2156.863,212.341,473.718,18762.412,126.539,0.877,102.854,336.5,158,4,15,1350.854,4746.5
11899.994,13601.544,8994.332,6132.231,2424.84,1871.041,27458.362,11388.629,10140.07,13197.996,280.508,717.438,230.322,893.447,4104.511,48392.345,3615.223,12431.738,395.957,913.088,94.659,2423.816,328.019,175.103,566.447,3362.255,200.839,290.639,8657.695,308.787,59.221,1456.588,1585.76,427.91,3736.583,21118.897,1939.295,185.833,940.679,11771.09,74.043,0.916,151.088,336.111,158,4,15,1399.088,4746.111
17490.264,20022.773,13099.433,8859.081,3609.61,2860.649,34736.657,15534.753,13004.022,16004.199,340.716,833.022,435.418,1088.186,1405.293,3067.22,26490.876,3119.292,258.833,222.861,134.434,721.931,808.363,220.481,1510.851,276.322,333.516,278.845,375.478,321.559,60.289,2126.213,734.084,154.883,863.265,5007.872,1027.343,163.078,217.754,4169.026,108.054,0.889,330.087,337.561,158,4,15,1578.087,4747.561
21901.14,25515.29,16695.03,11396.825,4524.191,3540.89,39967.948,21371.799,18988.95,24629.961,289.787,767.943,263.667,1884.001,5747.011,46337.353,5709.019,16184.127,343.257,1738.998,106.307,2032.796,83.537,353.975,737.182,5210.216,216.178,677.419,2543.139,506.083,56.534,1241.775,1595.512,209.555,588.396,30439.79,1317.419,131.84,768.86,25290.274,89.148,0.879,204.157,339.798,158,4,15,1452.157,4749.798
10948.868,12596.559,8354.412,5719.302,2218.884,1688.33,28041.276,10435.088,9287.741,11813.788,272.74,739.223,281.902,2130.217,3238.18,19076.458,5298.307,8992.889,344.65,444.604,98.254,3480.132,130.971,179.056,663.32,26078.834,221.033,234.711,5330.002,358.921,55.317,2632.189,2195.741,311.24,745.672,14264.805,1506.58,167.661,865.704,15335.937,68.234,0.884,142.873,340.779,158,4,15,1390.873,4750.779
19125.95,20768.07,14451.347,9770.119,3905.308,3094.799,32702.761,18288.256,15791.177,19827.736,214.617,581.366,207.178,4823.658,10436.5,5470.943,1682.647,2336.763,258.432,447.616,84.99,1212.701,80.068,1200.948,709.857,233.926,169.388,607.724,2134.865,363.969,50.765,830.089,1078.195,235.333,907.532,8439.092,1553.041,86.847,557.075,8218.537,110.801,0.877,225.414,342.269,158,4,15,1473.414,4752.269
15711.863,18290.267,11875.152,8000.223,3275.551,2564.942,36272.026,14347.113,12046.144,14706.226,246.897,672.867,287.218,1340.998,5589.018,25502.227,3818.472,13026.358,321.955,287.422,100.345,1991.097,2750.901,207.918,958.163,6037.75,231.733,251.35,530.576,1165.467,48.007,1775.563,1862.932,249.396,902.407,39761.246,1296.499,199.81,684.534,16386.158,110.167,0.877,313.254,344.241,158,4,15,1561.254,4754.241
15486.626,18525.05,11839.213,8072.677,3249.311,2554.609,35066.382,15008.416,13185.168,16761.453,483.586,967.147,381.421,1191.413,8159.972,43298.08,5752.991,14474.031,413.78,3118.579,179.944,2778.444,94.539,353.747,1563.088,1655.753,283.899,988.296,3534.448,416.418,74.46,2470.013,3550.605,492.873,1679.039,45572.244,4110.926,282.232,860.452,11035.7,78.796,0.894,242.785,344.395,158,4,15,1490.785,4754.395
14141.882,20479.751,10700.707,5102.324,2391.607,1938.169,29817.054,13532.118,4067.264,10445.902,201.08,523.111,171.326,1544.534,2081.642,17890.28,1629.005,6919.144,83.016,240.113,70.885,1162.84,48.753,931.108,798.872,447.923,144.419,206.591,306.26,190.455,54.578,420.732,738.074,129.116,14489.133,10392.542,1725.692,192.761,295.825,5047.319,64.537,0.866,12.023,18.762,159,5,15,1676.023,4428.762
14073.269,17750.099,10372.552,7118.859,2853.481,2205.408,29700.469,12540.111,11367.45,13945.802,270.673,673.139,434.424,788.417,1734.15,2368.357,14986.318,3374.382,231.505,181.868,92.823,733.666,62.258,240.806,505.131,105.482,260.101,124.79,39.292,268.922,61.227,894.685,691.262,178.546,436.912,4847.943,1623.445,112.801,237.877,4544.335,118.723,0.887,79.617,41.963,159,5,15,1743.617,4451.963
11554.491,15020.842,8430.609,5798.986,2308.819,1769.325,28564.538,9714.139,8338.336,10005.865,279.383,699.172,387.574,580.296,1735.146,2070.946,17146.101,3146.304,229.469,200.517,94.903,825.521,74.604,230.272,633.497,105.488,294.026,509.36,23.842,261.624,57.469,1092.925,743.681,227.118,526.651,5848.024,2332.075,178.427,276.39,3245.906,105.414,0.851,67.882,42.691,159,5,15,1731.882,4452.691
16029.849,20354.099,11730.47,8192.356,3185.052,2453.723,30166.272,14527.508,13579.023,17078.451,252.471,664.725,238.117,811.297,9940.843,6400.952,1757.618,3734.209,262.013,5243.616,93.108,1545.558,110.282,1054.279,492.533,252.946,223.902,764.071,633.269,449.713,50.884,1863.823,2275.413,209.156,951.344,9399.678,1398.261,113.994,684.24,12748.202,139.214,0.893,51.654,46.595,159,5,15,1715.654,4456.595
14054.652,17362.211,10238.545,7017.775,2895.108,2260.631,31269.797,12738.613,11455.475,14147.524,178.658,431.793,168.205,610.633,6494.897,825.311,1548.646,712.456,166.09,178.34,65.264,1084.402,58.28,624.919,526.427,63.823,185.519,185.689,250.913,223.205,53.709,583.626,1118.148,140.827,377.049,2780.519,849.693,140.267,212.1,7331.123,74.043,0.894,80.985,51.514,159,5,15,1744.985,4461.514
12812.132,16518.837,9442.409,6711.75,2550.459,2002.914,28540.192,11016.68,9906.272,11903.351,265.522,661.202,387.098,850.565,911.95,869.14,23697.512,3278.474,233.45,5850.067,96.365,923.534,72.485,158.421,452.051,61.017,280.971,1157.264,577.784,342.438,58.913,998.988,896.813,172.878,495.168,4949.31,1938.829,150.084,372.866,2881.565,61.685,0.921,64.372,60.398,159,5,15,1728.372,4470.398
12486.312,15897.93,9168.432,6248.792,2486.278,1905.342,30433.569,11251.761,10342.359,12912.803,204.363,536.454,235.353,1592.728,8133.551,24303.317,3249.662,7062.125,228.334,6933.937,65.12,1945.813,55.258,652.222,494.755,600.158,199.403,3825.202,22.685,497.142,51.896,2088.653,1933.558,245.379,1061.375,11052.589,1645.745,206.807,732.461,9714.064,106.893,0.908,54.182,66.981,159,5,15,1718.182,4476.981
15827.951,20156.789,11679.903,8106.415,3204.948,2483.075,33980.75,14343.115,12963.342,16143.329,207.55,504.497,184.733,2631.47,8992.261,10916.001,1883.996,4305.59,196.011,2273.318,65.973,874.907,64.481,1135.034,617.657,221.722,164.118,2172.677,19.073,328.085,53.392,1097.758,1125.188,198.465,875.807,6617.57,1307.312,162.973,583.962,9556.611,125.06,0.873,55.274,75.218,159,5,15,1719.274,4485.218
19028.597,21296.831,14732.586,9571.08,4041.443,3215.893,35176.169,17520.856,15015.834,18231.744,297.743,755.884,907.228,940.956,6801.706,4086.99,7942.965,3299.659,279.522,3062.491,106.727,762.043,127.088,1622.011,1114.691,203.202,1183.094,1298.16,23.159,380.843,59.736,1216.036,1174.808,206.381,663.497,6277.073,2275.923,97.944,373.736,8761.597,101.611,0.915,278.323,75.428,159,5,15,1942.323,4485.428
10653.714,12422.985,8125.661,5321.164,2252.201,1720.702,27539.445,9804.856,9026.751,11849.157,218.624,507.24,248.091,553.388,1487.517,6127.985,9745.443,3576.62,215.311,165.937,80.642,514.347,48.871,236.841,406.628,710.489,230.122,583.215,18.896,224.956,60.447,586.615,356.23,118.235,357.958,6760.664,1092.672,88.682,311.946,4075.999,116.399,0.839,270.202,78.956,159,5,15,1934.202,4488.956
13585.952,15786.403,10139.021,6618.151,2797.999,2185.653,28865.128,12393.097,10876.141,13553.159,246.267,571.281,276.972,3019.74,1663.655,7644.823,7470.478,6451.325,230.829,154.082,86.575,944.463,73.685,159.345,486.435,2763.283,197.773,285.003,44.211,369.385,59.032,942.947,956.72,166.196,572.462,17626.923,1945.01,226.22,582.877,9776.869,110.695,0.89,247.487,83.971,159,5,15,1911.487,4493.971
17173.891,18869.729,12896.021,8516.181,3603.351,2822.475,31278.335,15447.051,13274.436,16277.156,341.047,798.416,379.939,1024.158,1698.363,4483.997,25681.907,4838.479,258.388,334.623,114.581,1142.361,814.826,219.31,1307.236,198.888,338.052,460.749,27.305,343.382,63.545,1566.783,1048.175,252.777,1169.441,5928.521,1613.511,220.024,366.868,5606.495,125.377,0.876,191.758,87.458,159,5,15,1855.758,4497.458
18496.738,20705.4,13727.966,8778.1,3758.633,2999.491,37013.068,16348.065,13399.041,15926.983,326.333,729.358,287.794,908.261,8358.041,7146.052,1695.202,3165.823,279.14,10128.498,113.241,887.312,38.61,1465.509,743.257,621.826,2405.129,14879.691,25.121,556.055,57.411,1353.366,1698.727,190.297,715.222,5054.716,1674.128,154.531,697.803,12247.747,145.34,0.852,309.405,90.534,159,5,15,1973.405,4500.534
14140.118,16455.354,10435.477,6764.363,2891.827,2263.611,31929.728,11866.421,9457.527,11331.002,379.793,871.717,386.159,900.085,1039.801,2078.425,14502.082,3704.965,310.261,196.935,127.07,878.72,264.998,251.214,611.789,133.808,364.883,392.861,1870.483,296.636,66.057,1109.415,765.47,251.013,776.233,4725.104,3007.01,161.802,296.713,3585.853,97.175,0.886,260.481,90.124,159,5,15,1924.481,4500.124
13388.58,15565.92,9934.778,6534.576,2763.926,2164.647,31347.842,11622.191,9548.327,11257.014,246.242,542.015,202.046,2089.774,13922.604,2855.789,2277.044,2141.567,212.996,1101.496,80.152,869.076,55.155,1718.548,820.372,279.367,212.446,1054.904,43.65,299.544,66.957,1186.037,1149.903,203.069,779.398,8309.989,1577.361,204.963,498.329,5412.029,103.935,0.912,236.675,96.559,159,5,15,1900.675,4506.559
12761.886,14961.912,9513.45,6222.645,2629.859,2039.915,30077.688,10817.095,8781.164,10427.678,333.248,755.587,407.964,702.222,1171.145,1970.394,12046.27,2933.159,262.68,316.618,112.452,784.266,1872.785,189.804,586.287,78.804,323.752,164.478,23.442,298.846,65.609,1409.154,765.61,289.906,949.208,4950.947,2431.011,174.855,352.848,3092.382,99.393,0.859,249.7,99.831,159,5,15,1913.7,4509.831
12590.986,15279.245,9261.887,6280.395,2557.103,1962.607,31436.808,10931.619,9434.654,11084.456,152.453,354.182,3580.265,288.499,5654.985,4828.776,2889.041,6626.733,171.397,1623.924,54.932,1856.955,4437.119,106.229,954.91,231.876,146.594,90.599,18.916,240.152,52.037,1781.514,1900.636,354.511,652.026,10648.921,1053.511,152.233,502.955,14554.936,160.339,0.812,90.466,106.695,159,5,15,1754.466,4516.695
20623.992,23461.871,15539.278,10074.582,4126.884,3350.666,41423.038,16964.762,13529.831,16101.157,492.375,1165.614,611.87,1211.97,1166.316,2355.658,30309.805,5387.006,330.064,221.686,146.966,1436.023,94.881,268.401,835.674,133.721,550.332,242.744,34.936,374.77,70.008,1415.206,977.673,194.819,863.073,8584.072,3765.989,139.307,281.66,4647.582,117.878,0.9,216.79,116.201,159,5,15,1880.79,4526.201
12060.519,14410.41,9029.209,6136.197,2529.651,1962.012,29082.95,10813.388,9347.025,10782.557,167.119,396.054,6096.897,377.496,5103.278,9137.487,3934.852,6534.858,220.63,4820.346,63.479,2053.407,12624.398,143.788,656.735,229.189,144.745,119.466,23.025,325.993,60.333,1798.252,2024.118,342.124,850.033,11059.647,1448.382,293.141,425.897,18528.642,89.359,0.916,137.58,119.691,159,5,15,1801.58,4529.691
11790.355,14514.7,8818.712,6079.2,2379.581,1847.764,31882.152,10586.355,9131.809,10542.647,151.082,359.338,784.532,267.677,6711.386,2012.061,4211.735,3673.821,146.716,8094.102,60.225,1682.025,7347.232,113.6,569.242,100.588,140.092,93.46,22.983,431.006,52.162,1489.353,2158.095,200.901,815.274,4085.592,757.824,276.123,744.253,17932.005,130.764,0.821,76.481,121.756,159,5,15,1740.481,4531.756
16427.686,19163.346,12323.11,8026.926,3168.328,2710.423,37666.066,14709.612,12605.57,15180.093,317.667,760.06,357.2,1320.533,1439.448,11170.379,15194.476,5326.092,255.936,298.351,97.185,992.657,59.683,502.134,1009.292,226.807,298.026,256.337,18.682,277.331,62.897,975.473,807.712,143.976,5129.169,6414.988,3332.587,119.644,350.318,6169.702,156.114,0.805,210.132,124.654,159,5,15,1874.132,4534.654
13191.441,15723.419,9479.438,6194.567,2383.541,1999.295,29810.124,10012.334,7559.438,9240.273,427.838,1116.263,450.408,948.881,1599.751,1292.047,19309.175,2478.43,284.299,208.523,134.241,2211.514,63.905,261.478,436.812,95.647,337.867,2972.315,19.045,282.99,62.941,1450.331,1138.178,180.631,507.78,8874.021,7123.915,88.523,208.624,1997.223,65.804,0.923,172.607,123.626,159,5,15,1836.607,4533.626
14963.53,18156.609,12202.403,7967.35,3309.15,2605.761,34115.147,14183.418,11584.753,13655.516,366.554,863.024,306.528,1278.549,4904.354,22156.047,5307.908,10207.009,368.705,1134.897,122.889,1767.325,75.621,244.34,751.794,1159.038,282.764,627.049,26.067,468.364,70.416,2089.568,1737.899,271.815,1119.999,30092.204,2803.066,158.066,875.339,23357.973,115.343,0.905,266.126,132.807,159,5,15,1930.126,4542.807
16447.294,19398.346,12329.649,8033.999,3297.26,2598,36643.688,14354.251,12133.205,14600.862,217.482,517.075,180.222,1334.149,2864.875,15923.132,3739.755,9451.187,212.918,2304.968,78.432,1730.348,69.09,139.367,525.286,3648.836,255.15,449.415,1195.449,363.313,57.75,1417.557,1641.451,254.921,675.684,26290.909,1256.828,205.992,330.419,15508.67,187.696,0.792,243.451,135.785,159,5,15,1907.451,4545.785
